rank,finalWorth,gender,tax_revenue_country_country,total_tax_rate_country,cpi_change_percentage,tax_revenue_percentage_gdp,total_tax_rate_percentage
1272,2400.0,1,11.5,48.8,1.2405848471422243,0.47916666666666663,2.033333333333333
1272,2400.0,1,9.6,36.6,6.397134083930399,0.4,1.5250000000000001
1272,2400.0,1,14.2,65.1,2.2102747909199523,0.5916666666666667,2.7124999999999995
1272,2400.0,1,10.1,28.8,0.4018081366147665,0.4208333333333333,1.2
1272,2400.0,0,9.6,36.6,6.397134083930399,0.4,1.5250000000000001
1272,2400.0,1,9.6,36.6,6.397134083930399,0.4,1.5250000000000001
1272,2400.0,1,24.2,60.7,0.9995456610631533,1.0083333333333333,2.529166666666667
1272,2400.0,1,10.1,28.8,0.4018081366147665,0.4208333333333333,1.2
1272,2400.0,1,11.5,48.8,1.2405848471422243,0.47916666666666663,2.033333333333333
1272,2400.0,1,12.8,24.5,1.6272696128811235,0.5333333333333334,1.0208333333333333
1272,2400.0,1,25.5,30.6,1.421167028924929,1.0625,1.2750000000000001
1272,2400.0,1,9.4,59.2,2.318516149664215,0.39166666666666666,2.466666666666667
1272,2400.0,1,13.1,21.0,0.5244296827200419,0.5458333333333333,0.8750000000000001
1272,2400.0,0,9.6,36.6,6.397134083930399,0.4,1.5250000000000001
1272,2400.0,1,11.2,49.7,4.267346486366659,0.4666666666666666,2.0708333333333337
1272,2400.0,1,9.6,36.6,6.397134083930399,0.4,1.5250000000000001
1272,2400.0,1,9.6,36.6,6.397134083930399,0.4,1.5250000000000001
1272,2400.0,1,9.4,59.2,2.318516149664215,0.39166666666666666,2.466666666666667
1272,2400.0,1,10.1,28.8,0.4018081366147665,0.4208333333333333,1.2
1272,2400.0,1,9.6,36.6,6.397134083930399,0.4,1.5250000000000001
1272,2400.0,1,9.4,59.2,2.318516149664215,0.39166666666666666,2.466666666666667
1272,2400.0,1,9.4,59.2,2.318516149664215,0.39166666666666666,2.466666666666667
1272,2400.0,1,11.2,49.7,4.267346486366659,0.4666666666666666,2.0708333333333337
1272,2400.0,1,10.1,28.8,0.4018081366147665,0.4208333333333333,1.2
1272,2400.0,1,23.0,41.2,2.243119661806574,0.9583333333333333,1.7166666666666668
1272,2400.0,1,14.0,43.1,1.928863513617776,0.5833333333333334,1.7958333333333334
1272,2400.0,1,14.0,43.1,1.928863513617776,0.5833333333333334,1.7958333333333334
1272,2400.0,1,14.0,43.1,1.928863513617776,0.5833333333333334,1.7958333333333334
1272,2400.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1272,2400.0,1,9.6,36.6,6.397134083930399,0.4,1.5250000000000001
1272,2400.0,1,9.6,36.6,6.397134083930399,0.4,1.5250000000000001
1272,2400.0,1,10.1,28.8,0.4018081366147665,0.4208333333333333,1.2
1272,2400.0,1,9.6,36.6,6.397134083930399,0.4,1.5250000000000001
1272,2400.0,1,9.4,59.2,2.318516149664215,0.39166666666666666,2.466666666666667
1272,2400.0,1,9.4,59.2,2.318516149664215,0.39166666666666666,2.466666666666667
1272,2400.0,1,9.6,36.6,6.397134083930399,0.4,1.5250000000000001
1312,2300.0,1,25.5,30.6,1.421167028924929,1.1086956521739129,1.3304347826086957
1312,2300.0,1,9.6,36.6,6.397134083930399,0.41739130434782606,1.591304347826087
1312,2300.0,1,9.6,36.6,6.397134083930399,0.41739130434782606,1.591304347826087
1312,2300.0,1,9.6,36.6,6.397134083930399,0.41739130434782606,1.591304347826087
1312,2300.0,1,9.6,36.6,6.397134083930399,0.41739130434782606,1.591304347826087
1312,2300.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1312,2300.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1312,2300.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1312,2300.0,0,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1312,2300.0,1,11.2,49.7,4.267346486366659,0.4869565217391304,2.1608695652173915
1312,2300.0,1,9.6,36.6,6.397134083930399,0.41739130434782606,1.591304347826087
1312,2300.0,1,9.6,36.6,6.397134083930399,0.41739130434782606,1.591304347826087
1312,2300.0,1,27.9,49.1,1.6288118722287575,1.2130434782608694,2.134782608695652
1312,2300.0,1,9.6,36.6,6.397134083930399,0.41739130434782606,1.591304347826087
1312,2300.0,1,11.5,48.8,1.2405848471422243,0.5,2.1217391304347823
1312,2300.0,1,17.9,42.3,6.4835352328954095,0.7782608695652173,1.8391304347826085
1312,2300.0,1,9.6,36.6,6.397134083930399,0.41739130434782606,1.591304347826087
1312,2300.0,1,9.4,59.2,2.318516149664215,0.408695652173913,2.573913043478261
1312,2300.0,1,9.6,36.6,6.397134083930399,0.41739130434782606,1.591304347826087
1312,2300.0,1,15.6,33.2,0.34734282737061484,0.6782608695652174,1.4434782608695653
1312,2300.0,1,9.4,59.2,2.318516149664215,0.408695652173913,2.573913043478261
1312,2300.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1312,2300.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1312,2300.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1312,2300.0,0,9.4,59.2,2.318516149664215,0.408695652173913,2.573913043478261
1312,2300.0,1,9.4,59.2,2.318516149664215,0.408695652173913,2.573913043478261
1312,2300.0,1,12.0,38.7,0.5763214226905977,0.5217391304347827,1.6826086956521742
1312,2300.0,1,11.2,49.7,4.267346486366659,0.4869565217391304,2.1608695652173915
1312,2300.0,1,9.6,36.6,6.397134083930399,0.41739130434782606,1.591304347826087
1312,2300.0,1,9.4,59.2,2.318516149664215,0.408695652173913,2.573913043478261
1312,2300.0,1,11.4,46.2,2.4896265560165975,0.4956521739130435,2.008695652173913
1312,2300.0,1,9.6,36.6,6.397134083930399,0.41739130434782606,1.591304347826087
1312,2300.0,1,9.6,36.6,6.397134083930399,0.41739130434782606,1.591304347826087
1312,2300.0,1,14.2,65.1,2.2102747909199523,0.6173913043478261,2.830434782608695
1312,2300.0,1,10.1,28.8,0.4018081366147665,0.4391304347826087,1.2521739130434784
1312,2300.0,1,10.1,28.8,0.4018081366147665,0.4391304347826087,1.2521739130434784
1312,2300.0,1,24.3,59.1,0.5423973964924967,1.056521739130435,2.5695652173913044
1312,2300.0,0,24.3,59.1,0.5423973964924967,1.056521739130435,2.5695652173913044
1312,2300.0,0,17.9,42.3,6.4835352328954095,0.7782608695652173,1.8391304347826085
1312,2300.0,1,9.6,36.6,6.397134083930399,0.41739130434782606,1.591304347826087
1312,2300.0,1,10.1,28.8,0.4018081366147665,0.4391304347826087,1.2521739130434784
1312,2300.0,1,10.1,28.8,0.4018081366147665,0.4391304347826087,1.2521739130434784
1312,2300.0,1,9.6,36.6,6.397134083930399,0.41739130434782606,1.591304347826087
1312,2300.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1312,2300.0,1,9.4,59.2,2.318516149664215,0.408695652173913,2.573913043478261
1312,2300.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1312,2300.0,0,9.6,36.6,6.397134083930399,0.41739130434782606,1.591304347826087
1312,2300.0,1,25.5,30.6,1.421167028924929,1.1086956521739129,1.3304347826086957
1312,2300.0,1,23.0,47.4,1.335559265442404,1.0,2.0608695652173914
1312,2300.0,1,9.4,59.2,2.318516149664215,0.408695652173913,2.573913043478261
1312,2300.0,1,9.4,59.2,2.318516149664215,0.408695652173913,2.573913043478261
1312,2300.0,1,11.5,48.8,1.2405848471422243,0.5,2.1217391304347823
1312,2300.0,1,9.4,59.2,2.318516149664215,0.408695652173913,2.573913043478261
1312,2300.0,1,9.4,59.2,2.318516149664215,0.408695652173913,2.573913043478261
1312,2300.0,1,9.6,21.6,6.397134083930399,0.11636363636363636,0.9391304347826087
1312,2300.0,1,9.4,59.2,2.318516149664215,0.408695652173913,2.573913043478261
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,11.4,46.2,2.4896265560165975,0.5181818181818182,2.1
1368,2200.0,1,17.9,42.3,6.4835352328954095,0.8136363636363636,1.9227272727272724
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,0,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,1,23.1,25.3,0.7397133610725843,1.05,1.15
1368,2200.0,1,11.5,48.8,1.2405848471422243,0.5227272727272727,2.2181818181818183
1368,2200.0,1,11.5,48.8,1.2405848471422243,0.5227272727272727,2.2181818181818183
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,23.0,47.4,1.335559265442404,1.0454545454545454,2.1545454545454543
1368,2200.0,1,13.1,21.0,0.5244296827200419,0.5954545454545455,0.9545454545454546
1368,2200.0,1,14.9,29.5,0.6179924075218504,0.6772727272727274,1.3409090909090908
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,0,19.1,37.6,1.7123287671232876,0.8681818181818183,1.709090909090909
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,0,23.0,47.4,1.335559265442404,1.0454545454545454,2.1545454545454543
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,11.2,49.7,4.267346486366659,0.509090909090909,2.2590909090909093
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,10.1,28.8,0.4018081366147665,0.4590909090909091,1.309090909090909
1368,2200.0,0,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,12.8,24.5,1.6272696128811235,0.5818181818181819,1.1136363636363638
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,14.0,43.1,1.928863513617776,0.6363636363636364,1.9590909090909092
1368,2200.0,0,14.0,43.1,1.928863513617776,0.6363636363636364,1.9590909090909092
1368,2200.0,1,11.9,46.7,0.47402351156617367,0.5409090909090909,2.122727272727273
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,0,27.9,49.1,1.6288118722287575,1.268181818181818,2.231818181818182
1368,2200.0,1,0.1,15.9,-1.659098847362906,0.004545454545454546,0.7227272727272727
1368,2200.0,0,11.2,49.7,4.267346486366659,0.509090909090909,2.2590909090909093
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,1,23.1,25.3,0.7397133610725843,1.05,1.15
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1368,2200.0,1,9.6,36.6,6.397134083930399,0.4363636363636364,1.6636363636363636
1368,2200.0,1,12.8,24.5,1.6272696128811235,0.5818181818181819,1.1136363636363638
1368,2200.0,1,9.4,59.2,2.318516149664215,0.42727272727272725,2.690909090909091
1434,2100.0,1,25.5,30.6,1.421167028924929,1.2142857142857142,1.4571428571428573
1434,2100.0,1,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,24.2,60.7,0.9995456610631533,1.1523809523809523,2.8904761904761904
1434,2100.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1434,2100.0,1,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,11.2,49.7,4.267346486366659,0.5333333333333333,2.366666666666667
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1434,2100.0,1,10.1,28.8,0.4018081366147665,0.48095238095238096,1.3714285714285714
1434,2100.0,1,24.3,59.1,0.5423973964924967,1.157142857142857,2.8142857142857145
1434,2100.0,1,11.5,48.8,1.2405848471422243,0.5476190476190477,2.323809523809524
1434,2100.0,1,25.5,30.6,1.421167028924929,1.2142857142857142,1.4571428571428573
1434,2100.0,1,25.5,30.6,1.421167028924929,1.2142857142857142,1.4571428571428573
1434,2100.0,1,23.0,47.4,1.335559265442404,1.0952380952380953,2.257142857142857
1434,2100.0,1,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,24.3,59.1,0.5423973964924967,1.157142857142857,2.8142857142857145
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,11.2,49.7,4.267346486366659,0.5333333333333333,2.366666666666667
1434,2100.0,1,11.2,49.7,4.267346486366659,0.5333333333333333,2.366666666666667
1434,2100.0,0,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,23.9,36.2,1.829217593747402,1.138095238095238,1.723809523809524
1434,2100.0,1,10.1,28.8,0.4018081366147665,0.48095238095238096,1.3714285714285714
1434,2100.0,0,14.2,47.0,0.6308579668348955,0.6761904761904761,2.238095238095238
1434,2100.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,11.4,46.2,2.4896265560165975,0.5428571428571428,2.2
1434,2100.0,1,24.5,22.4,0.292654375182909,1.1666666666666667,1.0666666666666667
1434,2100.0,1,11.4,46.2,2.4896265560165975,0.5428571428571428,2.2
1434,2100.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1434,2100.0,0,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1434,2100.0,1,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,24.2,60.7,0.9995456610631533,1.1523809523809523,2.8904761904761904
1434,2100.0,1,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,0,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,24.5,22.4,0.292654375182909,1.1666666666666667,1.0666666666666667
1434,2100.0,1,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,0,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,11.2,49.7,4.267346486366659,0.5333333333333333,2.366666666666667
1434,2100.0,1,11.2,49.7,4.267346486366659,0.5333333333333333,2.366666666666667
1434,2100.0,0,27.9,49.1,1.6288118722287575,1.3285714285714285,2.3380952380952382
1434,2100.0,0,11.2,49.7,4.267346486366659,0.5333333333333333,2.366666666666667
1434,2100.0,1,11.2,49.7,4.267346486366659,0.5333333333333333,2.366666666666667
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1434,2100.0,1,11.4,46.2,2.4896265560165975,0.5428571428571428,2.2
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,14.2,47.0,0.6308579668348955,0.6761904761904761,2.238095238095238
1434,2100.0,1,20.1,45.2,2.8048001136121563,0.9571428571428573,2.1523809523809523
1434,2100.0,1,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,11.2,49.7,4.267346486366659,0.5333333333333333,2.366666666666667
1434,2100.0,1,11.2,49.7,4.267346486366659,0.5333333333333333,2.366666666666667
1434,2100.0,1,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,0.1,15.9,-1.659098847362906,0.004761904761904762,0.7571428571428572
1434,2100.0,0,13.1,21.0,0.5244296827200419,0.6238095238095238,1.0
1434,2100.0,1,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,11.2,49.7,4.267346486366659,0.5333333333333333,2.366666666666667
1434,2100.0,1,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,11.4,46.2,2.4896265560165975,0.5428571428571428,2.2
1434,2100.0,1,11.5,48.8,1.2405848471422243,0.5476190476190477,2.323809523809524
1434,2100.0,0,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1434,2100.0,0,9.6,36.6,6.397134083930399,0.4571428571428571,1.7428571428571429
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,0,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1434,2100.0,1,9.4,59.2,2.318516149664215,0.44761904761904764,2.8190476190476192
1516,2000.0,0,11.2,49.7,4.267346486366659,0.5599999999999999,2.485
1516,2000.0,1,25.5,30.6,1.421167028924929,1.275,1.53
1516,2000.0,1,25.5,30.6,1.421167028924929,1.275,1.53
1516,2000.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1516,2000.0,1,14.9,46.1,2.4038461538461537,0.745,2.305
1516,2000.0,1,11.5,48.8,1.2405848471422243,0.575,2.44
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,1,14.9,29.5,0.6179924075218504,0.745,1.4749999999999999
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,0,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1516,2000.0,1,9.6,36.6,6.397134083930399,0.48,1.83
1516,2000.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1516,2000.0,0,9.6,36.6,6.397134083930399,0.48,1.83
1516,2000.0,1,25.5,30.6,1.421167028924929,1.275,1.53
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,1,9.6,36.6,6.397134083930399,0.48,1.83
1516,2000.0,1,9.6,36.6,6.397134083930399,0.48,1.83
1516,2000.0,0,9.6,36.6,6.397134083930399,0.48,1.83
1516,2000.0,1,23.1,25.3,0.7397133610725843,1.155,1.265
1516,2000.0,1,20.8,36.6,0.8902341315766047,1.04,1.83
1516,2000.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,1,14.9,29.5,0.6179924075218504,0.745,1.4749999999999999
1516,2000.0,1,12.8,24.5,1.6272696128811235,0.64,1.225
1516,2000.0,1,23.1,25.3,0.7397133610725843,1.155,1.265
1516,2000.0,1,9.6,36.6,6.397134083930399,0.48,1.83
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,1,13.1,21.0,0.5244296827200419,0.6549999999999999,1.05
1516,2000.0,1,23.0,47.4,1.335559265442404,1.15,2.37
1516,2000.0,1,9.6,36.6,6.397134083930399,0.48,1.83
1516,2000.0,0,9.6,36.6,6.397134083930399,0.48,1.83
1516,2000.0,1,11.2,49.7,4.267346486366659,0.5599999999999999,2.485
1516,2000.0,0,23.0,47.4,1.335559265442404,1.15,2.37
1516,2000.0,0,23.0,47.4,1.335559265442404,1.15,2.37
1516,2000.0,1,9.6,36.6,6.397134083930399,0.48,1.83
1516,2000.0,1,11.2,49.7,4.267346486366659,0.5599999999999999,2.485
1516,2000.0,1,17.4,40.8,1.927964245026729,0.8699999999999999,2.0399999999999996
1516,2000.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1516,2000.0,0,11.5,48.8,1.2405848471422243,0.575,2.44
1516,2000.0,1,10.2,30.1,1.9843894695065485,0.5099999999999999,1.5050000000000001
1516,2000.0,1,12.8,24.5,1.6272696128811235,0.64,1.225
1516,2000.0,1,14.9,29.5,0.6179924075218504,0.745,1.4749999999999999
1516,2000.0,1,14.6,20.0,3.0699628372919694,0.73,1.0
1516,2000.0,0,9.6,36.6,6.397134083930399,0.48,1.83
1516,2000.0,1,9.6,36.6,6.397134083930399,0.48,1.83
1516,2000.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1516,2000.0,1,9.4,59.2,2.318516149664215,0.47000000000000003,2.96
1575,1900.0,1,18.2,34.0,1.971040861193238,0.9578947368421051,1.789473684210526
1575,1900.0,1,20.8,36.6,0.8902341315766047,1.0947368421052632,1.9263157894736844
1575,1900.0,1,9.6,36.6,6.397134083930399,0.5052631578947369,1.9263157894736844
1575,1900.0,1,14.2,65.1,2.2102747909199523,0.7473684210526316,3.4263157894736835
1575,1900.0,1,11.4,46.2,2.4896265560165975,0.6,2.431578947368421
1575,1900.0,1,24.3,59.1,0.5423973964924967,1.2789473684210526,3.110526315789474
1575,1900.0,1,9.6,36.6,6.397134083930399,0.5052631578947369,1.9263157894736844
1575,1900.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1575,1900.0,1,9.4,59.2,2.318516149664215,0.4947368421052632,3.1157894736842104
1575,1900.0,1,9.4,59.2,2.318516149664215,0.4947368421052632,3.1157894736842104
1575,1900.0,0,9.4,59.2,2.318516149664215,0.4947368421052632,3.1157894736842104
1575,1900.0,1,9.4,59.2,2.318516149664215,0.4947368421052632,3.1157894736842104
1575,1900.0,1,14.9,29.5,0.6179924075218504,0.7842105263157895,1.5526315789473686
1575,1900.0,1,14.9,29.5,0.6179924075218504,0.7842105263157895,1.5526315789473686
1575,1900.0,0,9.6,36.6,6.397134083930399,0.5052631578947369,1.9263157894736844
1575,1900.0,0,14.2,47.0,0.6308579668348955,0.7473684210526316,2.473684210526316
1575,1900.0,1,9.6,36.6,6.397134083930399,0.5052631578947369,1.9263157894736844
1575,1900.0,1,9.6,36.6,6.397134083930399,0.5052631578947369,1.9263157894736844
1575,1900.0,1,9.4,59.2,2.318516149664215,0.4947368421052632,3.1157894736842104
1575,1900.0,1,11.5,48.8,1.2405848471422243,0.6052631578947368,2.568421052631579
1575,1900.0,1,17.9,42.3,6.4835352328954095,0.9421052631578947,2.2263157894736842
1575,1900.0,1,17.9,42.3,6.4835352328954095,0.9421052631578947,2.2263157894736842
1575,1900.0,1,10.1,92.85,6.960257787325457,0.531578947368421,4.886842105263158
1575,1900.0,1,9.6,36.6,6.397134083930399,0.11636363636363636,0.44363636363636366
1575,1900.0,1,9.4,59.2,2.318516149664215,0.4947368421052632,3.1157894736842104
1575,1900.0,1,11.2,49.7,4.267346486366659,0.5894736842105263,2.6157894736842104
1575,1900.0,0,10.1,28.8,0.4018081366147665,0.531578947368421,1.5157894736842106
1575,1900.0,1,13.1,55.1,2.5434506146672318,0.6894736842105263,2.9000000000000004
1575,1900.0,1,9.6,36.6,6.397134083930399,0.5052631578947369,1.9263157894736844
1575,1900.0,1,9.4,59.2,2.318516149664215,0.4947368421052632,3.1157894736842104
